id,nazwa
4812,Fundacja Zapora
4813,Laszczyk-Stawinoga Sp. z o.o.
4814,Stowarzyszenie Zontek
4815,PPUH Bochnak
4816,Wałdoch-Żynda s.c.
4817,Straszak s.c.
4818,Wielgo S.A.
4819,Stowarzyszenie Ledzion-Wawrzonek i syn s.c.
4820,Folta-Oleszko S.A.
4821,Stowarzyszenie Kuziora-Miąsko S.A.
4822,Nocek-Misiaszek Sp.j.
4823,FPUH Reszke
4824,FPUH Borkowicz
4825,Rawa-Pałac S.A.
4826,Stowarzyszenie Madajczyk-Bazyluk s.c.
4827,Worach-Garbaciak i syn s.c.
4828,PPUH Michalczak
4829,PPUH Rajczyk
4830,Gabinety Rezler
4831,Sakwa Sp. z o.o. Sp.k.
4832,Fundacja Wawrzkiewicz-Szwiec Sp.j.
4833,Swaczyna Sp. z o.o.
4834,Łodyga i syn s.c.
4835,PPUH Tondera
4836,Grupa Bystroń
4837,Fiedler S.A.
4838,Spółdzielnia Puto
4839,Knych S.A.
4840,FPUH Kubów Sp. z o.o. Sp.k.
4841,Piersa Sp.k.
4842,Gabinety Bieniak-Pyszka Sp.j.
4843,Golda-Marcol i syn s.c.
4844,Dargacz-Kozubal Sp.k.
4845,Grupa Łobacz s.c.
4846,Jakóbiak i syn s.c.
4847,Hak Sp.j.
4848,Stowarzyszenie Strzelczak
4849,Kurzaj Sp.j.
4850,Spółdzielnia Front Sp.j.
4851,FPUH Piątkiewicz-Nikołajuk Sp.j.
4852,Golonko-Kłosiewicz s.c.
4853,FPUH Litwinowicz
4854,PPUH Monkiewicz
4855,PPUH Wojtera
4856,Stowarzyszenie Neugebauer Sp. z o.o. Sp.k.
4857,Stempin-Fulara Sp.j.
4858,Tadych Sp.j.
4859,Drygas Sp. z o.o.
4860,Królikiewicz i syn s.c.
4861,Bernatowicz s.c.
4862,Siudek-Kolber Sp.j.
4863,PPUH Bulak Sp. z o.o.
4864,Fundacja Łągiewka-Starzak Sp.k.
4865,Pietrus-Trepka Sp. z o.o.
4866,Leoniak-Miąsko s.c.
4867,Gabinety Capała-Dub s.c.
4868,Grupa Kołaczek
4869,Kubrak-Sypuła Sp. z o.o. Sp.k.
4870,Sorbian Sp.k.
4871,Fedorczyk-Kornet Sp.k.
4872,Proch s.c.
4873,Spółdzielnia Kurp S.A.
4874,Wojtczuk-Froń S.A.
4875,Tyniec i syn s.c.
4876,Olesiejuk-Groń Sp. z o.o. Sp.k.
4877,Gabinety Hendzel
4878,Gabinety Pilich-Rykała S.A.
4879,Gabinety Gordon s.c.
4880,Bzdęga-Macioł i syn s.c.
4881,Skała Sp.k.
4882,Stowarzyszenie Pielka
4883,Fundacja Kupś Sp. z o.o. Sp.k.
4884,Gabinety Malcherek
4885,Grupa Kurzyna
4886,Działo-Bobko Sp. z o.o. Sp.k.
4887,Grupa Kapuścik
4888,Wesoła S.A.
4889,Grupa Tadeusiak
4890,Gabinety Labocha Sp. z o.o. Sp.k.
4891,Rurarz Sp. z o.o. Sp.k.
4892,Spółdzielnia Nawrotek i syn s.c.
4893,FPUH Filusz-Hanas Sp.j.
4894,FPUH Bogdał
4895,Grupa Potoczek s.c.
4896,Antoszczyk S.A.
4897,Cabała Sp.k.
4898,Gabinety Komsta-Wasil Sp. z o.o.
4899,Grupa Wons s.c.
4900,Berdzik s.c.
4901,Grupa Kliber
4902,Mućko-Szymków s.c.
4903,Brojek Sp. z o.o.
4904,Spółdzielnia Ziajka
4905,Grupa Cholewka i syn s.c.
4906,PPUH Padło Sp.j.
4907,Makoś Sp. z o.o. Sp.k.
4908,Grupa Pazera
4909,FPUH Mirocha
4910,Fundacja Pachnik
4911,Piłka S.A.
4912,PPUH Wałęsa Sp.k.
4913,Grupa Szmaj
4914,Grupa Stoch
4915,Fundacja Siwa-Nojman Sp. z o.o.
4916,Gabinety Ćwierz
4917,Fundacja Kapera
4918,Fundacja Semik
4919,Wszoła Sp.j.
4920,Fundacja Gortat Sp.j.
4921,Grupa Małocha
4922,FPUH Karłowicz
4923,PPUH Łacina Sp.k.
4924,PPUH Żołądkiewicz-Korda s.c.
4925,Fundacja Blank Sp.j.
4926,Gabinety Kempka
4927,FPUH Koniec
4928,Czerniakiewicz-Cierpisz Sp.k.
4929,Fundacja Pyziak
4930,Stowarzyszenie Stachelek Sp.k.
4931,Gabinety Maciejko-Śleziak Sp. z o.o.
4932,Spółdzielnia Raźniak-Wujec Sp. z o.o.
4933,Grupa Kloska-Supeł Sp. z o.o. Sp.k.
4934,Stowarzyszenie Mordak Sp. z o.o. Sp.k.
4935,Kusek Sp. z o.o.
4936,Koj-Dziewit Sp.j.
4937,FPUH Pazera
4938,Deptuch-Kostorz S.A.
4939,Szpala-Brudny Sp.j.
4940,Spółdzielnia Szykuła-Stojak Sp.k.
4941,Jaroch-Walocha Sp. z o.o. Sp.k.
4942,PPUH Myszk
4943,PPUH Buszka
4944,Grupa Faltyn Sp. z o.o.
4945,Spółdzielnia Galik
4946,FPUH Dytrych S.A.
4947,Grupa Synak S.A.
4948,Lesiewicz-Magier i syn s.c.
4949,PPUH Steuer
4950,Supeł Sp. z o.o. Sp.k.
4951,Gabinety Cieniuch Sp. z o.o.
4952,Stowarzyszenie Grymuza-Jędryczka Sp.j.
4953,Tatarek i syn s.c.
4954,Pal-Klaus s.c.
4955,Fojt-Cebo Sp. z o.o. Sp.k.
4956,Fundacja Sornat-Szczesiak Sp.j.
4957,Ropiak Sp. z o.o.
4958,PPUH Buza-Mućko Sp. z o.o. Sp.k.
4959,Grupa Karpik
4960,Fołta-Sprycha Sp. z o.o.
4961,Stowarzyszenie Gniewek Sp. z o.o. Sp.k.
4962,Olko Sp. z o.o.
4963,Stowarzyszenie Fura Sp.k.
4964,Mleczak i syn s.c.
4965,Fundacja Mazik Sp. z o.o. Sp.k.
4966,Szywała-Czopik S.A.
4967,Jamroz-Karsznia s.c.
4968,Ciaś Sp.k.
4969,Mirgos Sp. z o.o.
4970,Grupa Huber-Zaraś Sp.j.
4971,Hirsch Sp. z o.o.
4972,Szela-Misiuk Sp. z o.o.
4973,Gabinety Towarek-Kapinos s.c.
4974,PPUH Sip-Powałka Sp. z o.o. Sp.k.
4975,Stowarzyszenie Gołoś
4976,Spółdzielnia Stempel-Teper i syn s.c.
4977,Sereda s.c.
4978,Stowarzyszenie Ulfik Sp.j.
4979,Smal-Oszust Sp.k.
4980,Stowarzyszenie Michniak Sp.j.
4981,Gabinety Świergiel Sp.j.
4982,Zdziech-Leszkiewicz S.A.
4983,Krzan Sp.k.
4984,Fundacja Kolanek Sp. z o.o.
4985,Połetek-Witko Sp. z o.o.
4986,Stowarzyszenie Buszkiewicz-Wojniak S.A.
4987,PPUH Gabryel
4988,Słomiany Sp. z o.o. Sp.k.
4989,Spółdzielnia Smela
4990,Burczak-Stoltman s.c.
4991,Pietrusiewicz i syn s.c.
4992,Hejna-Kutera Sp.j.
4993,Żelasko-Bukowiec Sp.k.
4994,FPUH Nickel
4995,PPUH Kaczan-Hajda i syn s.c.
4996,FPUH Pacholik-Kryza Sp.k.
4997,PPUH Łój-Kosowicz Sp. z o.o.
4998,Grupa Soczewka
4999,Bartoszczyk-Raźny Sp.k.
5000,Szumna-Migda s.c.
